lat,lng,elevation
37.49500161226639,127.03398467128045,20.19
37.494190706152516,127.033984303841,18.36
37.493379799927034,127.03398393641628,18.49
37.492568893589954,127.03398356900628,19.83
37.49175798714129,127.03398320161102,23.46
37.49094708058103,127.03398283423047,26.15
37.4901361739092,127.03398246686461,31.04
37.50716489329808,127.0350080883173,40.49
37.50635398886683,127.03500770964662,42.71
37.50554308432397,127.0350073309911,45.75
37.50473217966949,127.03500695235076,49.69
37.50392127490342,127.03500657372558,55.21
37.50311037002574,127.03500619511559,54.04
37.50229946503646,127.03500581652075,47.97
37.50148855993559,127.03500543794111,43.13
37.50067765472312,127.03500505937663,40.49
37.49986674939905,127.03500468082733,38.67
37.499055843963376,127.03500430229317,36.33
37.498244938416114,127.0350039237742,35.2
37.497434032757255,127.03500354527037,32.34
37.49662312698679,127.03500316678175,26.83
37.49581222110474,127.03500278830826,22.68
37.4950013151111,127.03500240984997,20.12
37.49419040900587,127.0350020314068,19.21
37.493379502789026,127.03500165297883,19.92
37.492568596460615,127.03500127456603,22.02
37.491757690020606,127.03500089616837,23.6
37.49094678346899,127.03500051778589,27.72
37.490135876805816,127.03500013941856,41.02
37.507164587241505,127.03602599198007,43.21
37.506353682819146,127.03602560229906,45.29
37.505542778285204,127.03602521263366,49.35
37.50473187363965,127.03602482298388,54.41
37.50392096888249,127.03602443334972,59.49
37.50311006401372,127.03602404373119,58.39
37.502299159033356,127.03602365412826,52.25
37.50148825394139,127.03602326454092,47.24
37.50067734873783,127.03602287496922,45.0
37.49986644342267,127.03602248541311,44.22
37.4990555379959,127.03602209587261,42.54
37.49824463245755,127.03602170634774,40.94
37.4974337268076,127.03602131683846,33.86
37.49662282104604,127.03602092734481,26.42
37.4958119151729,127.03602053786676,22.83
37.495001009188165,127.0360201484043,21.07
37.494190103091846,127.03601975895747,20.43
37.49337919688392,127.03601936952623,21.76
37.49256829056442,127.03601898011058,25.67
37.49175738413331,127.03601859071057,27.56
37.490946477590626,127.03601820132614,29.61
37.49013557093634,127.03601781195732,39.29
37.50716427241347,127.03704389562719,45.88
37.50635336800028,127.03704349493589,47.25
37.5055424634755,127.03704309426062,50.93
37.504731558839104,127.03704269360142,55.16
37.50392065409111,127.03704229295826,58.83
37.50310974923152,127.03704189233117,59.69
37.50229884426032,127.0370414917201,56.02
37.501487939177515,127.03704109112512,51.44
37.50067703398313,127.03704069054619,50.06
37.499866128677134,127.0370402899833,48.65
37.49905522325953,127.03703988943647,45.34
37.49824431773035,127.03703948890569,41.13
37.49743341208956,127.03703908839096,32.77
37.496622506337175,127.03703868789228,26.62
37.495811600473196,127.03703828740963,23.99
37.49500069449763,127.03703788694304,22.12
37.49418978841046,127.03703748649251,21.53
37.493378882211715,127.03703708605799,22.99
37.492567975901366,127.03703668563958,27.31
37.491757069479426,127.03703628523715,29.63
37.4909461629459,127.03703588485078,31.74
37.49013525630078,127.03703548448048,35.74
37.50716394881399,127.03806179925829,47.09
37.506353044410226,127.03806138755665,47.44
37.505542139894864,127.0380609758715,47.94
37.50473123526789,127.03806056420287,50.17
37.50392033052932,127.03806015255073,55.19
37.50310942567915,127.03805974091509,58.09
37.50229852071737,127.03805932929592,54.9
37.50148761564399,127.03805891769328,52.3
37.50067671045902,127.0380585061071,53.91
37.49986580516244,127.03805809453745,52.83
37.49905489975426,127.03805768298426,47.67
37.4982439942345,127.03805727144758,42.32
37.49743308860314,127.0380568599274,34.73
37.496622182860165,127.03805644842369,29.03
37.49581127700561,127.03805603693645,25.76
37.49500037103947,127.03805562546573,23.05
37.494189464961714,127.0380552140115,22.42
37.493378558772385,127.03805480257374,22.97
37.49256765247146,127.03805439115247,24.43
37.49175674605894,127.0380539797477,26.49
37.49094583953483,127.03805356835942,30.68
37.49013493289913,127.0380531569876,34.8
